X,Y,OBJECTID,NoticeNum,DateNotice,NT,HousingMarketTypology2017,Council_District,Neighborhood,BLOCKLOT,Address,Year
1412131.85,587973.5261,750425,2057402A,2021/11/05 12:43:00+00,Vacant,J,9,CARROLLTON RIDGE,0719A001,600 S PAYSON ST,2021
1412146.841,587938.6676,750428,2184949A,2022/11/17 09:11:00+00,Vacant,J,9,CARROLLTON RIDGE,0719A004,606 S PAYSON ST,2022
1412172.652,587879.2303,750433,1597557A,2017/10/13 15:55:00+00,Vacant,J,9,CARROLLTON RIDGE,0719A009,616 S PAYSON ST,2017
1412183.162,587855.0614,750435,1765261A,2019/04/24 11:44:00+00,Vacant,J,9,CARROLLTON RIDGE,0719A011,620 S PAYSON ST,2019
1412214.297,587783.3703,750441,2045415A,2021/09/30 15:46:00+00,Vacant,J,9,CARROLLTON RIDGE,0719A017,632 S PAYSON ST,2021
1412229.699,587747.9153,750444,2045393A,2021/09/30 15:30:00+00,Vacant,J,9,CARROLLTON RIDGE,0719A020,638 S PAYSON ST,2021
1412234.964,587735.7995,750445,1658237A,2018/04/17 14:37:00+00,Vacant,J,9,CARROLLTON RIDGE,0719A021,640 S PAYSON ST,2018
1412255.762,587687.9207,750449,2045050A,2021/09/30 11:34:00+00,Vacant,J,9,CARROLLTON RIDGE,0719A025,648 S PAYSON ST,2021
1411941.408,587693.922,750466,2101439A,2022/04/29 11:57:00+00,Vacant,J,9,CARROLLTON RIDGE,0719A042,629 S PULASKI ST,2022
1412017.124,587979.6698,750490,1925714A,2020/08/14 09:13:00+00,Vacant,J,9,CARROLLTON RIDGE,0719A067,2021 EAGLE ST,2020
1412041.328,587990.049,750492,1520603A,2017/04/18 15:44:00+00,Vacant,J,9,CARROLLTON RIDGE,0719A069,2017 EAGLE ST,2017
1412112.745,588020.46,750498,2099432A,2022/04/22 09:47:00+00,Vacant,J,9,CARROLLTON RIDGE,0719A075,2005 EAGLE ST,2022
1412325.061,588080.5606,750515,1626228A,2017/12/31 14:02:00+00,Vacant,J,9,CARROLLTON RIDGE,0719B001,600 S MONROE ST,2017
1412327.728,588038.6021,750518,1803080A,2019/06/12 13:10:00+00,Vacant,J,9,CARROLLTON RIDGE,0719B004,606 S MONROE ST,2019
1412328.507,588024.6362,750519,2101440A,2022/04/29 11:57:00+00,Vacant,J,9,CARROLLTON RIDGE,0719B005,608 S MONROE ST,2022
1412331.553,587968.7101,750523,2172431A,2022/10/11 15:25:00+00,Vacant,J,9,CARROLLTON RIDGE,0719B009,616 S MONROE ST,2022
1412354.87,587773.8995,750535,1999407A,2021/05/25 14:54:00+00,Vacant,J,9,CARROLLTON RIDGE,0719B021,1900 OHIO AVE,2021
1412237.7,588076.3188,750542,2120591A,2022/06/11 23:11:00+00,Vacant,J,9,CARROLLTON RIDGE,0719B029,601 S PAYSON ST,2022
1412826.709,588058.5777,750547,2031042A,2021/08/19 16:23:00+00,Vacant,I,9,CARROLLTON RIDGE,0720 005,608 S FULTON AVE,2021
1412827.08,588047.4501,750548,2031039A,2021/08/19 16:22:00+00,Vacant,I,9,CARROLLTON RIDGE,0720 006,610 S FULTON AVE,2021
1412822.711,588035.7107,750549,2097065A,2022/04/14 16:31:00+00,Vacant,I,9,CARROLLTON RIDGE,0720 007,612 S FULTON AVE,2022
1412822.87,588023.9344,750550,2031021A,2021/08/19 16:20:00+00,Vacant,I,9,CARROLLTON RIDGE,0720 008,614 S FULTON AVE,2021
1412823.24,588012.776,750551,2031009A,2021/08/20 11:27:00+00,Vacant,I,9,CARROLLTON RIDGE,0720 009,616 S FULTON AVE,2021
1412824.432,587978.0536,750554,2097626A,2022/04/14 16:26:00+00,Vacant,I,9,CARROLLTON RIDGE,0720 012,622 S FULTON AVE,2022
1412662.32,588071.1112,750574,2185281A,2022/12/10 21:58:00+00,Vacant,I,9,CARROLLTON RIDGE,0720 032,1821 EAGLE ST,2022
